time,entity_name,entity_type,force_x,force_y,force_z,torque_x,torque_y,torque_z
1778598224.7283742,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7294085,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.731325,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7325816,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7343032,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7354758,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7364855,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.738379,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.740337,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7423317,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7433636,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.745332,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7464232,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7479482,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.749323,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7504976,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7517889,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7533631,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7544394,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7564192,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.758348,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7603543,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7614188,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7624521,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7643828,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.765414,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7664416,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7685826,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7703838,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7722976,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7733135,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7744007,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.776494,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7782314,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7794127,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.780485,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7823114,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7836964,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.785316,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7872918,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7883072,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7893765,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7913334,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.793106,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.794453,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.7965078,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.798529,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.800349,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8023205,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.804294,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8053136,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8063414,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.808272,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8094277,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8115938,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8135107,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8153641,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8173158,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8194332,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8204422,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8223712,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8237593,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8252878,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8264806,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.827915,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8298578,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.831354,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8333716,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8354166,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8373356,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8391447,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8403902,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8414106,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.84245,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8447132,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8463454,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8483543,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8493698,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8513145,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8539078,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8553407,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8563957,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.85763,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8593633,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8603907,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8614054,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.863338,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8653154,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8664103,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8682716,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8693461,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.870389,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.872325,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8737133,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8753378,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8763561,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8783357,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8793974,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8812912,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.882412,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8844225,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8864262,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.888335,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8903365,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8913603,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8932977,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8944092,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8963375,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.8984013,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9002986,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.901465,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9033933,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9053316,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9064162,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.908293,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9094718,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9113505,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9127574,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9143138,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.915495,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9167683,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9185514,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9203346,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9223177,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9234326,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9253225,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9264336,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9276018,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9293284,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.930545,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9317698,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9336684,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9353063,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9363728,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9382956,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9393125,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9403346,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9427323,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9444072,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9454632,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9465103,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9487581,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9503465,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9523268,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9544048,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9563024,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.957962,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.959296,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9603412,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9618413,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9634511,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9653,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9664242,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9683435,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9703305,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9724143,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9735138,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9753382,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9763968,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9774818,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9793766,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9804282,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.982301,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9843247,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9862885,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9879196,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9893777,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9904602,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9916496,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.993449,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9953973,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9972825,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9983144,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598224.9993196,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0021975,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0033906,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0053992,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0076282,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.009424,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0113313,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0123374,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0143092,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0159533,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0174453,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0193868,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0204332,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0223572,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0234013,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0253193,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0263972,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.028316,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.031204,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0322936,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0334797,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0353386,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0365927,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0384233,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0403569,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0413997,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.04331,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0453637,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0464115,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0485425,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0503356,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0513926,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0532944,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.055274,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0562816,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0573952,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0603304,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0613995,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0637126,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0653286,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0663557,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0683281,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0693386,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.070397,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.07233,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0734138,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.075405,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0773525,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.078443,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0798497,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.081559,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0833428,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0853796,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0873322,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0892832,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.090932,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0923266,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.09339,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0946836,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0968676,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.0983536,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1004035,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1024327,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1043384,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1065238,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.108325,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1094608,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1114686,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.112528,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.114416,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1163363,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1174018,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1193864,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1214259,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.123307,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1246145,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1263428,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1274333,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.128465,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1303594,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1322746,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.133405,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.135354,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1365273,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1383255,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.139342,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1406853,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.142403,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1434946,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1453505,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1474173,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.149322,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1503816,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1513894,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.153403,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1544952,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.155505,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1574004,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1584263,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1602917,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1613076,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.162337,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1633582,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1665854,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1683702,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1694312,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1705534,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1723816,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1744218,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1763976,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1784778,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1804316,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1816087,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1833513,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1844368,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1854923,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1873863,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.1894243,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598225.191333,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
